Date,block,SSM_m3m3
07-04-17,Ammapettai,0.187099415
08-04-17,Ammapettai,0.304886494
09-04-17,Ammapettai,0.267912514
10-04-17,Ammapettai,0.392277172
11-04-17,Ammapettai,0.486809457
12-04-17,Ammapettai,0.357066439
13-04-17,Ammapettai,0.223104166
14-04-17,Ammapettai,0.285184006
15-04-17,Ammapettai,0.197541743
16-04-17,Ammapettai,0.228016672
17-04-17,Ammapettai,0.327063927
18-04-17,Ammapettai,0.202160271
19-04-17,Ammapettai,0.277193804
20-04-17,Ammapettai,0.186007787
21-04-17,Ammapettai,0.215872349
22-04-17,Ammapettai,0.271965102
23-04-17,Ammapettai,0.194509159
24-04-17,Ammapettai,0.25623316
25-04-17,Ammapettai,0.194083352
26-04-17,Ammapettai,0.191403099
27-04-17,Ammapettai,0.259501
28-04-17,Ammapettai,0.179824366
29-04-17,Ammapettai,0.189103656
30-04-17,Ammapettai,0.301801362
01-05-17,Ammapettai,0.205953468
02-05-17,Ammapettai,0.208632069
03-05-17,Ammapettai,0.252424114
04-05-17,Ammapettai,0.230644488
05-05-17,Ammapettai,0.360162706
06-05-17,Ammapettai,0.150395674
07-05-17,Ammapettai,0.303825045
08-05-17,Ammapettai,0.238146597
09-05-17,Ammapettai,0.251971731
10-05-17,Ammapettai,0.306717147
11-05-17,Ammapettai,0.485844728
12-05-17,Ammapettai,0.206884956
13-05-17,Ammapettai,0.280550255
14-05-17,Ammapettai,0.189215725
15-05-17,Ammapettai,0.190037049
16-05-17,Ammapettai,0.246234573
17-05-17,Ammapettai,0.163126832
18-05-17,Ammapettai,0.184148856
19-05-17,Ammapettai,0.166677735
20-05-17,Ammapettai,0.170330866
21-05-17,Ammapettai,0.241191336
22-05-17,Ammapettai,0.157070328
23-05-17,Ammapettai,0.209893563
24-05-17,Ammapettai,0.216252099
25-05-17,Ammapettai,0.171467405
26-05-17,Ammapettai,0.184684517
27-05-17,Ammapettai,0.298854735
28-05-17,Ammapettai,0.162219215
29-05-17,Ammapettai,0.222181952
30-05-17,Ammapettai,0.160261483
31-05-17,Ammapettai,0.175948108
01-06-17,Ammapettai,0.206884956
02-06-17,Ammapettai,0.225819882
03-06-17,Ammapettai,0.245031631
04-06-17,Ammapettai,0.305795811
05-06-17,Ammapettai,0.188968753
06-06-17,Ammapettai,0.30828993
07-06-17,Ammapettai,0.214955611
08-06-17,Ammapettai,0.214955611
09-06-17,Ammapettai,0.287666807
10-06-17,Ammapettai,0.486797632
11-06-17,Ammapettai,0.486809457
12-06-17,Ammapettai,0.370745051
13-06-17,Ammapettai,0.170632471
14-06-17,Ammapettai,0.263804551
15-06-17,Ammapettai,0.299283919
16-06-17,Ammapettai,0.201663325
17-06-17,Ammapettai,0.214478218
18-06-17,Ammapettai,0.233931295
19-06-17,Ammapettai,0.166677735
20-06-17,Ammapettai,0.229360492
21-06-17,Ammapettai,0.277101922
22-06-17,Ammapettai,0.26774549
23-06-17,Ammapettai,0.225204543
24-06-17,Ammapettai,0.228543623
25-06-17,Ammapettai,0.253935382
26-06-17,Ammapettai,0.20582494
27-06-17,Ammapettai,0.298854735
28-06-17,Ammapettai,0.248053734
29-06-17,Ammapettai,0.200278028
30-06-17,Ammapettai,0.269993801
01-07-17,Ammapettai,0.234271157
02-07-17,Ammapettai,0.203274091
03-07-17,Ammapettai,0.221605465
04-07-17,Ammapettai,0.216709406
05-07-17,Ammapettai,0.193589921
06-07-17,Ammapettai,0.24928525
07-07-17,Ammapettai,0.304441657
08-07-17,Ammapettai,0.255797359
09-07-17,Ammapettai,0.255797359
10-07-17,Ammapettai,0.324694473
11-07-17,Ammapettai,0.407840375
12-07-17,Ammapettai,0.364484938
13-07-17,Ammapettai,0.317334998
14-07-17,Ammapettai,0.199192946
15-07-17,Ammapettai,0.213862277
16-07-17,Ammapettai,0.322311138
17-07-17,Ammapettai,0.203930511
18-07-17,Ammapettai,0.222429229
19-07-17,Ammapettai,0.308163652
20-07-17,Ammapettai,0.208498204
21-07-17,Ammapettai,0.318115159
22-07-17,Ammapettai,0.376214068
23-07-17,Ammapettai,0.195340374
24-07-17,Ammapettai,0.330192589
25-07-17,Ammapettai,0.190801194
26-07-17,Ammapettai,0.244135142
27-07-17,Ammapettai,0.319774617
28-07-17,Ammapettai,0.234093753
29-07-17,Ammapettai,0.23813119
30-07-17,Ammapettai,0.310417313
31-07-17,Ammapettai,0.257507568
01-08-17,Ammapettai,0.230696424
02-08-17,Ammapettai,0.203311146
03-08-17,Ammapettai,0.243231471
04-08-17,Ammapettai,0.243231471
05-08-17,Ammapettai,0.392899624
06-08-17,Ammapettai,0.237364525
07-08-17,Ammapettai,0.278501141
08-08-17,Ammapettai,0.239164963
09-08-17,Ammapettai,0.429481977
10-08-17,Ammapettai,0.340853683
11-08-17,Ammapettai,0.476157369
12-08-17,Ammapettai,0.347770576
13-08-17,Ammapettai,0.449728086
14-08-17,Ammapettai,0.199192946
15-08-17,Ammapettai,0.284434512
16-08-17,Ammapettai,0.345920287
17-08-17,Ammapettai,0.316120538
18-08-17,Ammapettai,0.320370313
19-08-17,Ammapettai,0.26202989
20-08-17,Ammapettai,0.265235932
21-08-17,Ammapettai,0.310496619
22-08-17,Ammapettai,0.376214068
23-08-17,Ammapettai,0.446517676
24-08-17,Ammapettai,0.245134532
25-08-17,Ammapettai,0.260106773
26-08-17,Ammapettai,0.267411851
27-08-17,Ammapettai,0.289068809
28-08-17,Ammapettai,0.255039017
29-08-17,Ammapettai,0.208318749
30-08-17,Ammapettai,0.310417313
31-08-17,Ammapettai,0.441788265
01-09-17,Ammapettai,0.202157281
02-09-17,Ammapettai,0.242938755
03-09-17,Ammapettai,0.217939661
04-09-17,Ammapettai,0.180913833
05-09-17,Ammapettai,0.179374979
06-09-17,Ammapettai,0.234601102
07-09-17,Ammapettai,0.259322275
08-09-17,Ammapettai,0.300293154
09-09-17,Ammapettai,0.32745044
10-09-17,Ammapettai,0.434665718
11-09-17,Ammapettai,0.475729825
12-09-17,Ammapettai,0.280243279
13-09-17,Ammapettai,0.254879597
14-09-17,Ammapettai,0.235624137
15-09-17,Ammapettai,0.284434512
16-09-17,Ammapettai,0.436926422
17-09-17,Ammapettai,0.3232455
18-09-17,Ammapettai,0.310903347
19-09-17,Ammapettai,0.274811464
20-09-17,Ammapettai,0.303027838
21-09-17,Ammapettai,0.290462229
22-09-17,Ammapettai,0.209912387
23-09-17,Ammapettai,0.446517676
24-09-17,Ammapettai,0.436918289
25-09-17,Ammapettai,0.360870096
26-09-17,Ammapettai,0.437637091
27-09-17,Ammapettai,0.342396931
28-09-17,Ammapettai,0.362714915
29-09-17,Ammapettai,0.347271014
30-09-17,Ammapettai,0.295505307
01-10-17,Ammapettai,0.225140348
02-10-17,Ammapettai,0.19804962
03-10-17,Ammapettai,0.251686725
04-10-17,Ammapettai,0.21308463
05-10-17,Ammapettai,0.207461924
06-10-17,Ammapettai,0.170254949
07-10-17,Ammapettai,0.243675229
08-10-17,Ammapettai,0.383462625
09-10-17,Ammapettai,0.276679329
10-10-17,Ammapettai,0.401725467
11-10-17,Ammapettai,0.401725467
12-10-17,Ammapettai,0.294121191
13-10-17,Ammapettai,0.383441618
14-10-17,Ammapettai,0.421815626
15-10-17,Ammapettai,0.4192417
16-10-17,Ammapettai,0.355742165
17-10-17,Ammapettai,0.486809457
18-10-17,Ammapettai,0.351634103
19-10-17,Ammapettai,0.410174897
20-10-17,Ammapettai,0.486284103
21-10-17,Ammapettai,0.40664644
22-10-17,Ammapettai,0.431969132
23-10-17,Ammapettai,0.440136674
24-10-17,Ammapettai,0.424723483
25-10-17,Ammapettai,0.48498772
26-10-17,Ammapettai,0.313665255
27-10-17,Ammapettai,0.446768293
28-10-17,Ammapettai,0.486273534
29-10-17,Ammapettai,0.434958283
30-10-17,Ammapettai,0.39271606
31-10-17,Ammapettai,0.441788265
01-11-17,Ammapettai,0.250358256
02-11-17,Ammapettai,0.216695733
03-11-17,Ammapettai,0.249802095
04-11-17,Ammapettai,0.288024212
05-11-17,Ammapettai,0.171203993
06-11-17,Ammapettai,0.171203993
07-11-17,Ammapettai,0.426177241
08-11-17,Ammapettai,0.2434541
09-11-17,Ammapettai,0.277377105
10-11-17,Ammapettai,0.410840108
11-11-17,Ammapettai,0.344076765
12-11-17,Ammapettai,0.276776362
13-11-17,Ammapettai,0.48446374
14-11-17,Ammapettai,0.403858548
15-11-17,Ammapettai,0.350991429
16-11-17,Ammapettai,0.442649425
17-11-17,Ammapettai,0.411902964
18-11-17,Ammapettai,0.351634103
19-11-17,Ammapettai,0.260733286
20-11-17,Ammapettai,0.423697071
21-11-17,Ammapettai,0.420438198
22-11-17,Ammapettai,0.433143772
23-11-17,Ammapettai,0.356927724
24-11-17,Ammapettai,0.408535007
25-11-17,Ammapettai,0.374811586
26-11-17,Ammapettai,0.313665255
27-11-17,Ammapettai,0.220681418
28-11-17,Ammapettai,0.40576475
29-11-17,Ammapettai,0.365164571
30-11-17,Ammapettai,0.440782643
01-12-17,Ammapettai,0.189712778
02-12-17,Ammapettai,0.19975115
03-12-17,Ammapettai,0.210982248
04-12-17,Ammapettai,0.190636943
05-12-17,Ammapettai,0.231528916
06-12-17,Ammapettai,0.217488357
07-12-17,Ammapettai,0.207080997
08-12-17,Ammapettai,0.452392346
09-12-17,Ammapettai,0.237820372
10-12-17,Ammapettai,0.461508847
11-12-17,Ammapettai,0.461127796
12-12-17,Ammapettai,0.265322632
13-12-17,Ammapettai,0.184866481
14-12-17,Ammapettai,0.296095426
15-12-17,Ammapettai,0.338760744
16-12-17,Ammapettai,0.27253462
17-12-17,Ammapettai,0.254944914
18-12-17,Ammapettai,0.288016355
19-12-17,Ammapettai,0.242473874
20-12-17,Ammapettai,0.239912181
21-12-17,Ammapettai,0.28229912
22-12-17,Ammapettai,0.272199703
23-12-17,Ammapettai,0.267449701
24-12-17,Ammapettai,0.269943647
25-12-17,Ammapettai,0.245075996
26-12-17,Ammapettai,0.261200069
27-12-17,Ammapettai,0.248175475
28-12-17,Ammapettai,0.236765542
29-12-17,Ammapettai,0.255609614
30-12-17,Ammapettai,0.231542283
31-12-17,Ammapettai,0.2532476
01-01-18,Ammapettai,0.232260656
02-01-18,Ammapettai,0.2178984
03-01-18,Ammapettai,0.208597816
04-01-18,Ammapettai,0.223997364
05-01-18,Ammapettai,0.192513524
06-01-18,Ammapettai,0.240497136
07-01-18,Ammapettai,0.292306802
08-01-18,Ammapettai,0.3022793
09-01-18,Ammapettai,0.305672237
10-01-18,Ammapettai,0.454365372
11-01-18,Ammapettai,0.39736481
12-01-18,Ammapettai,0.350020069
13-01-18,Ammapettai,0.208390951
14-01-18,Ammapettai,0.208734467
15-01-18,Ammapettai,0.216063311
16-01-18,Ammapettai,0.223912796
17-01-18,Ammapettai,0.206190967
18-01-18,Ammapettai,0.208530309
19-01-18,Ammapettai,0.20252205
20-01-18,Ammapettai,0.193409255
21-01-18,Ammapettai,0.21755658
22-01-18,Ammapettai,0.211530136
23-01-18,Ammapettai,0.212964609
24-01-18,Ammapettai,0.22718661
25-01-18,Ammapettai,0.203915213
26-01-18,Ammapettai,0.200790426
27-01-18,Ammapettai,0.197278889
28-01-18,Ammapettai,0.194309614
29-01-18,Ammapettai,0.220356776
30-01-18,Ammapettai,0.224181227
31-01-18,Ammapettai,0.197379348
01-02-18,Ammapettai,0.217482404
02-02-18,Ammapettai,0.20562671
03-02-18,Ammapettai,0.259392173
04-02-18,Ammapettai,0.22891228
05-02-18,Ammapettai,0.21564082
06-02-18,Ammapettai,0.168320713
07-02-18,Ammapettai,0.301816786
08-02-18,Ammapettai,0.384803302
09-02-18,Ammapettai,0.262567146
10-02-18,Ammapettai,0.483517908
11-02-18,Ammapettai,0.483517908
12-02-18,Ammapettai,0.382862288
13-02-18,Ammapettai,0.190228632
14-02-18,Ammapettai,0.208734467
15-02-18,Ammapettai,0.238521693
16-02-18,Ammapettai,0.186816904
17-02-18,Ammapettai,0.24045001
18-02-18,Ammapettai,0.202605194
19-02-18,Ammapettai,0.208215427
20-02-18,Ammapettai,0.184395944
21-02-18,Ammapettai,0.197132617
22-02-18,Ammapettai,0.211530136
23-02-18,Ammapettai,0.238061062
24-02-18,Ammapettai,0.194030696
25-02-18,Ammapettai,0.240117861
26-02-18,Ammapettai,0.203705852
27-02-18,Ammapettai,0.217168707
28-02-18,Ammapettai,0.206251708
01-03-18,Ammapettai,0.223910408
02-03-18,Ammapettai,0.218350172
03-03-18,Ammapettai,0.237711417
04-03-18,Ammapettai,0.294379898
05-03-18,Ammapettai,0.173898249
06-03-18,Ammapettai,0.173898249
07-03-18,Ammapettai,0.284605762
08-03-18,Ammapettai,0.274838089
09-03-18,Ammapettai,0.295499303
10-03-18,Ammapettai,0.426190842
11-03-18,Ammapettai,0.36175479
12-03-18,Ammapettai,0.314702675
13-03-18,Ammapettai,0.279665896
14-03-18,Ammapettai,0.245398014
15-03-18,Ammapettai,0.238521693
16-03-18,Ammapettai,0.228016672
17-03-18,Ammapettai,0.249749885
18-03-18,Ammapettai,0.293418199
19-03-18,Ammapettai,0.261348773
20-03-18,Ammapettai,0.237780398
21-03-18,Ammapettai,0.307540806
22-03-18,Ammapettai,0.241638271
23-03-18,Ammapettai,0.238061062
24-03-18,Ammapettai,0.25623316
25-03-18,Ammapettai,0.254848345
26-03-18,Ammapettai,0.30686294
27-03-18,Ammapettai,0.277737601
28-03-18,Ammapettai,0.222004329
29-03-18,Ammapettai,0.303919361
30-03-18,Ammapettai,0.227494444
31-03-18,Ammapettai,0.235186322
01-04-18,Ammapettai,0.218958258
02-04-18,Ammapettai,0.192469362
03-04-18,Ammapettai,0.215437794
04-04-18,Ammapettai,0.254745803
05-04-18,Ammapettai,0.203382423
06-04-18,Ammapettai,0.226550927
07-04-18,Ammapettai,0.303162547
08-04-18,Ammapettai,0.304886494
09-04-18,Ammapettai,0.267912514
10-04-18,Ammapettai,0.392277172
11-04-18,Ammapettai,0.437526777
12-04-18,Ammapettai,0.357066439
13-04-18,Ammapettai,0.223104166
14-04-18,Ammapettai,0.285184006
15-04-18,Ammapettai,0.262215276
16-04-18,Ammapettai,0.228016672
17-04-18,Ammapettai,0.327063927
18-04-18,Ammapettai,0.247167821
19-04-18,Ammapettai,0.277193804
20-04-18,Ammapettai,0.260666981
21-04-18,Ammapettai,0.215872349
22-04-18,Ammapettai,0.271965102
23-04-18,Ammapettai,0.22023708
24-04-18,Ammapettai,0.25623316
25-04-18,Ammapettai,0.194083352
26-04-18,Ammapettai,0.194608576
27-04-18,Ammapettai,0.259501
28-04-18,Ammapettai,0.212720331
29-04-18,Ammapettai,0.189103656
30-04-18,Ammapettai,0.301801362
01-05-18,Ammapettai,0.205953468
02-05-18,Ammapettai,0.190092328
03-05-18,Ammapettai,0.252424114
04-05-18,Ammapettai,0.230644488
05-05-18,Ammapettai,0.360162706
06-05-18,Ammapettai,0.202798604
07-05-18,Ammapettai,0.303825045
08-05-18,Ammapettai,0.28591239
09-05-18,Ammapettai,0.251971731
10-05-18,Ammapettai,0.384287987
11-05-18,Ammapettai,0.485844728
12-05-18,Ammapettai,0.206884956
13-05-18,Ammapettai,0.280550255
14-05-18,Ammapettai,0.234861157
15-05-18,Ammapettai,0.190037049
16-05-18,Ammapettai,0.246234573
17-05-18,Ammapettai,0.191979759
18-05-18,Ammapettai,0.184148856
19-05-18,Ammapettai,0.166677735
20-05-18,Ammapettai,0.19053677
21-05-18,Ammapettai,0.241191336
22-05-18,Ammapettai,0.183459004
23-05-18,Ammapettai,0.209893563
24-05-18,Ammapettai,0.216252099
25-05-18,Ammapettai,0.274180315
26-05-18,Ammapettai,0.184684517
27-05-18,Ammapettai,0.298854735
28-05-18,Ammapettai,0.218490254
29-05-18,Ammapettai,0.222181952
30-05-18,Ammapettai,0.200877369
31-05-18,Ammapettai,0.175948108
01-06-18,Ammapettai,0.225819882
02-06-18,Ammapettai,0.225819882
03-06-18,Ammapettai,0.219737582
04-06-18,Ammapettai,0.305795811
05-06-18,Ammapettai,0.197509466
06-06-18,Ammapettai,0.30828993
07-06-18,Ammapettai,0.214955611
08-06-18,Ammapettai,0.214955611
09-06-18,Ammapettai,0.250151702
10-06-18,Ammapettai,0.486797632
11-06-18,Ammapettai,0.405647003
12-06-18,Ammapettai,0.302413976
13-06-18,Ammapettai,0.185258337
14-06-18,Ammapettai,0.263804551
15-06-18,Ammapettai,0.179976681
16-06-18,Ammapettai,0.201663325
17-06-18,Ammapettai,0.214478218
18-06-18,Ammapettai,0.223754493
19-06-18,Ammapettai,0.166677735
20-06-18,Ammapettai,0.229360492
21-06-18,Ammapettai,0.210089035
22-06-18,Ammapettai,0.26774549
23-06-18,Ammapettai,0.206267562
24-06-18,Ammapettai,0.228543623
25-06-18,Ammapettai,0.253935382
26-06-18,Ammapettai,0.220398829
27-06-18,Ammapettai,0.298854735
28-06-18,Ammapettai,0.248053734
29-06-18,Ammapettai,0.202800174
30-06-18,Ammapettai,0.269993801
01-07-18,Ammapettai,0.234271157
02-07-18,Ammapettai,0.221605465
03-07-18,Ammapettai,0.221605465
04-07-18,Ammapettai,0.235383906
05-07-18,Ammapettai,0.193589921
06-07-18,Ammapettai,0.235616973
07-07-18,Ammapettai,0.24815462
08-07-18,Ammapettai,0.255797359
09-07-18,Ammapettai,0.255797359
10-07-18,Ammapettai,0.324694473
11-07-18,Ammapettai,0.407840375
12-07-18,Ammapettai,0.364484938
13-07-18,Ammapettai,0.317334998
14-07-18,Ammapettai,0.199192946
15-07-18,Ammapettai,0.217110445
16-07-18,Ammapettai,0.322311138
17-07-18,Ammapettai,0.356758327
18-07-18,Ammapettai,0.222429229
19-07-18,Ammapettai,0.308163652
20-07-18,Ammapettai,0.214685274
21-07-18,Ammapettai,0.318115159
22-07-18,Ammapettai,0.376214068
23-07-18,Ammapettai,0.203328978
24-07-18,Ammapettai,0.330192589
25-07-18,Ammapettai,0.309082269
26-07-18,Ammapettai,0.244135142
27-07-18,Ammapettai,0.319774617
28-07-18,Ammapettai,0.257258939
29-07-18,Ammapettai,0.23813119
30-07-18,Ammapettai,0.310417313
31-07-18,Ammapettai,0.243044955
01-08-18,Ammapettai,0.230696424
02-08-18,Ammapettai,0.203311146
03-08-18,Ammapettai,0.243231471
04-08-18,Ammapettai,0.243231471
05-08-18,Ammapettai,0.392899624
06-08-18,Ammapettai,0.237364525
07-08-18,Ammapettai,0.278501141
08-08-18,Ammapettai,0.250085362
09-08-18,Ammapettai,0.429481977
10-08-18,Ammapettai,0.477137452
11-08-18,Ammapettai,0.476157369
12-08-18,Ammapettai,0.361972665
13-08-18,Ammapettai,0.256908242
14-08-18,Ammapettai,0.199192946
15-08-18,Ammapettai,0.284434512
16-08-18,Ammapettai,0.241096458
17-08-18,Ammapettai,0.316120538
18-08-18,Ammapettai,0.242240321
19-08-18,Ammapettai,0.26202989
20-08-18,Ammapettai,0.265235932
21-08-18,Ammapettai,0.250007404
22-08-18,Ammapettai,0.376214068
23-08-18,Ammapettai,0.446517676
24-08-18,Ammapettai,0.33215698
25-08-18,Ammapettai,0.260106773
26-08-18,Ammapettai,0.249795517
27-08-18,Ammapettai,0.289068809
28-08-18,Ammapettai,0.255039017
29-08-18,Ammapettai,0.305279865
30-08-18,Ammapettai,0.310417313
31-08-18,Ammapettai,0.441788265
01-09-18,Ammapettai,0.283386921
02-09-18,Ammapettai,0.242938755
03-09-18,Ammapettai,0.206778171
04-09-18,Ammapettai,0.180913833
05-09-18,Ammapettai,0.204085492
06-09-18,Ammapettai,0.234601102
07-09-18,Ammapettai,0.303685312
08-09-18,Ammapettai,0.300293154
09-09-18,Ammapettai,0.282183368
10-09-18,Ammapettai,0.434665718
11-09-18,Ammapettai,0.400704609
12-09-18,Ammapettai,0.280243279
13-09-18,Ammapettai,0.254879597
14-09-18,Ammapettai,0.311825719
15-09-18,Ammapettai,0.284434512
16-09-18,Ammapettai,0.436926422
17-09-18,Ammapettai,0.328758682
18-09-18,Ammapettai,0.310903347
19-09-18,Ammapettai,0.279005705
20-09-18,Ammapettai,0.303027838
21-09-18,Ammapettai,0.290462229
22-09-18,Ammapettai,0.300527701
23-09-18,Ammapettai,0.446517676
24-09-18,Ammapettai,0.436918289
25-09-18,Ammapettai,0.306004782
26-09-18,Ammapettai,0.437637091
27-09-18,Ammapettai,0.323840275
28-09-18,Ammapettai,0.362714915
29-09-18,Ammapettai,0.347271014
30-09-18,Ammapettai,0.36202164
01-10-18,Ammapettai,0.225140348
02-10-18,Ammapettai,0.219954126
03-10-18,Ammapettai,0.251686725
04-10-18,Ammapettai,0.247917754
05-10-18,Ammapettai,0.207461924
06-10-18,Ammapettai,0.203617595
07-10-18,Ammapettai,0.243675229
08-10-18,Ammapettai,0.330954764
09-10-18,Ammapettai,0.276679329
10-10-18,Ammapettai,0.401725467
11-10-18,Ammapettai,0.401725467
12-10-18,Ammapettai,0.294121191
13-10-18,Ammapettai,0.408897441
14-10-18,Ammapettai,0.421815626
15-10-18,Ammapettai,0.4192417
16-10-18,Ammapettai,0.421259
17-10-18,Ammapettai,0.486809457
18-10-18,Ammapettai,0.351634103
19-10-18,Ammapettai,0.420894759
20-10-18,Ammapettai,0.486284103
21-10-18,Ammapettai,0.446711399
22-10-18,Ammapettai,0.431969132
23-10-18,Ammapettai,0.440136674
24-10-18,Ammapettai,0.432451755
25-10-18,Ammapettai,0.48498772
26-10-18,Ammapettai,0.313665255
27-10-18,Ammapettai,0.406872833
28-10-18,Ammapettai,0.486273534
29-10-18,Ammapettai,0.446321194
30-10-18,Ammapettai,0.39271606
31-10-18,Ammapettai,0.441788265
01-11-18,Ammapettai,0.250358256
02-11-18,Ammapettai,0.216695733
03-11-18,Ammapettai,0.2724937
04-11-18,Ammapettai,0.288024212
05-11-18,Ammapettai,0.171203993
06-11-18,Ammapettai,0.171203993
07-11-18,Ammapettai,0.426177241
08-11-18,Ammapettai,0.2434541
09-11-18,Ammapettai,0.303401312
10-11-18,Ammapettai,0.417161775
11-11-18,Ammapettai,0.344076765
12-11-18,Ammapettai,0.287433558
13-11-18,Ammapettai,0.48446374
14-11-18,Ammapettai,0.395086204
15-11-18,Ammapettai,0.350991429
16-11-18,Ammapettai,0.442649425
17-11-18,Ammapettai,0.440634865
18-11-18,Ammapettai,0.351634103
19-11-18,Ammapettai,0.260733286
20-11-18,Ammapettai,0.369905731
21-11-18,Ammapettai,0.420438198
22-11-18,Ammapettai,0.337619057
23-11-18,Ammapettai,0.356927724
24-11-18,Ammapettai,0.408535007
25-11-18,Ammapettai,0.411464344
26-11-18,Ammapettai,0.313665255
27-11-18,Ammapettai,0.220681418
28-11-18,Ammapettai,0.324531787
29-11-18,Ammapettai,0.365164571
30-11-18,Ammapettai,0.299812403
01-12-18,Ammapettai,0.235713321
02-12-18,Ammapettai,0.19975115
03-12-18,Ammapettai,0.210982248
04-12-18,Ammapettai,0.252738911
05-12-18,Ammapettai,0.191135048
06-12-18,Ammapettai,0.217488357
07-12-18,Ammapettai,0.233578694
08-12-18,Ammapettai,0.452392346
09-12-18,Ammapettai,0.237820372
10-12-18,Ammapettai,0.461508847
11-12-18,Ammapettai,0.339404905
12-12-18,Ammapettai,0.265322632
13-12-18,Ammapettai,0.184866481
14-12-18,Ammapettai,0.272335891
15-12-18,Ammapettai,0.338760744
16-12-18,Ammapettai,0.316316732
17-12-18,Ammapettai,0.254944914
18-12-18,Ammapettai,0.288016355
19-12-18,Ammapettai,0.244025237
20-12-18,Ammapettai,0.239912181
21-12-18,Ammapettai,0.28229912
22-12-18,Ammapettai,0.230858998
23-12-18,Ammapettai,0.267449701
24-12-18,Ammapettai,0.250117228
25-12-18,Ammapettai,0.245075996
26-12-18,Ammapettai,0.261200069
27-12-18,Ammapettai,0.244839449
28-12-18,Ammapettai,0.236765542
29-12-18,Ammapettai,0.255609614
30-12-18,Ammapettai,0.230827999
31-12-18,Ammapettai,0.2532476
01-01-19,Ammapettai,0.285409039
02-01-19,Ammapettai,0.2178984
03-01-19,Ammapettai,0.217933816
04-01-19,Ammapettai,0.223997364
05-01-19,Ammapettai,0.253438835
06-01-19,Ammapettai,0.240497136
08-01-19,Ammapettai,0.3022793
09-01-19,Ammapettai,0.276756152
10-01-19,Ammapettai,0.454365372
11-01-19,Ammapettai,0.411795432
12-01-19,Ammapettai,0.40229564
13-01-19,Ammapettai,0.208390951
14-01-19,Ammapettai,0.208734467
15-01-19,Ammapettai,0.221977837
16-01-19,Ammapettai,0.223912796
17-01-19,Ammapettai,0.301243937
18-01-19,Ammapettai,0.208530309
19-01-19,Ammapettai,0.20252205
20-01-19,Ammapettai,0.212830902
21-01-19,Ammapettai,0.21755658
22-01-19,Ammapettai,0.211530136
23-01-19,Ammapettai,0.223676583
24-01-19,Ammapettai,0.22718661
25-01-19,Ammapettai,0.233242878
26-01-19,Ammapettai,0.200790426
27-01-19,Ammapettai,0.197278889
28-01-19,Ammapettai,0.2172216
29-01-19,Ammapettai,0.220356776
30-01-19,Ammapettai,0.224181227
31-01-19,Ammapettai,0.207978419
01-02-19,Ammapettai,0.217482404
02-02-19,Ammapettai,0.227850003
03-02-19,Ammapettai,0.259392173
04-02-19,Ammapettai,0.234267967
05-02-19,Ammapettai,0.21564082
06-02-19,Ammapettai,0.178456932
08-02-19,Ammapettai,0.384803302
09-02-19,Ammapettai,0.262567146
10-02-19,Ammapettai,0.483517908
11-02-19,Ammapettai,0.483517908
12-02-19,Ammapettai,0.382862288
13-02-19,Ammapettai,0.206723589
14-02-19,Ammapettai,0.208734467
15-02-19,Ammapettai,0.238521693
16-02-19,Ammapettai,0.200078312
